"County","stops_per_month","month","total_stops","avg_stops","percent_diff_stops_than_avg","long","lat","group","order","region","hover"
"GREEN LAKE",29.4333333333333,9,170,34,15.5,-89.1235885620117,43.6307373046875,3011,89487,"wisconsin","GREEN LAKE <br> Stops this Month 170 Percent Difference from Average Month 0.15515288788222 <br>"
"GREEN LAKE",29.4333333333333,10,192,38.4,30.5,-89.1235885620117,43.6307373046875,3011,89487,"wisconsin","GREEN LAKE <br> Stops this Month 192 Percent Difference from Average Month 0.304643261608154 <br>"
"GREEN LAKE",29.4333333333333,11,146,29.2,-0.8,-89.1235885620117,43.6307373046875,3011,89487,"wisconsin","GREEN LAKE <br> Stops this Month 146 Percent Difference from Average Month -0.00792751981879958 <br>"
"GREEN LAKE",29.4333333333333,12,51,10.2,-65.3,-89.1235885620117,43.6307373046875,3011,89487,"wisconsin","GREEN LAKE <br> Stops this Month 51 Percent Difference from Average Month -0.653454133635334 <br>"
"GREEN LAKE",29.4333333333333,1,21,4.2,-85.7,-89.1293182373047,43.6364669799805,3011,89488,"wisconsin","GREEN LAKE <br> Stops this Month 21 Percent Difference from Average Month -0.857304643261608 <br>"
"GREEN LAKE",29.4333333333333,2,86,17.2,-41.6,-89.1293182373047,43.6364669799805,3011,89488,"wisconsin","GREEN LAKE <br> Stops this Month 86 Percent Difference from Average Month -0.415628539071348 <br>"
"GREEN LAKE",29.4333333333333,3,65,13,-55.8,-89.1293182373047,43.6364669799805,3011,89488,"wisconsin","GREEN LAKE <br> Stops this Month 65 Percent Difference from Average Month -0.55832389580974 <br>"
"GREEN LAKE",29.4333333333333,4,183,36.6,24.3,-89.1293182373047,43.6364669799805,3011,89488,"wisconsin","GREEN LAKE <br> Stops this Month 183 Percent Difference from Average Month 0.243488108720272 <br>"
"GREEN LAKE",29.4333333333333,5,280,56,90.3,-89.1293182373047,43.6364669799805,3011,89488,"wisconsin","GREEN LAKE <br> Stops this Month 280 Percent Difference from Average Month 0.902604756511891 <br>"
"GREEN LAKE",29.4333333333333,6,151,30.2,2.6,-89.1293182373047,43.6364669799805,3011,89488,"wisconsin","GREEN LAKE <br> Stops this Month 151 Percent Difference from Average Month 0.0260475651189128 <br>"
"GREEN LAKE",29.4333333333333,7,196,39.2,33.2,-89.1293182373047,43.6364669799805,3011,89488,"wisconsin","GREEN LAKE <br> Stops this Month 196 Percent Difference from Average Month 0.331823329558324 <br>"
"GREEN LAKE",29.4333333333333,8,225,45,52.9,-89.1293182373047,43.6364669799805,3011,89488,"wisconsin","GREEN LAKE <br> Stops this Month 225 Percent Difference from Average Month 0.528878822197056 <br>"
"GREEN LAKE",29.4333333333333,9,170,34,15.5,-89.1293182373047,43.6364669799805,3011,89488,"wisconsin","GREEN LAKE <br> Stops this Month 170 Percent Difference from Average Month 0.15515288788222 <br>"
"GREEN LAKE",29.4333333333333,10,192,38.4,30.5,-89.1293182373047,43.6364669799805,3011,89488,"wisconsin","GREEN LAKE <br> Stops this Month 192 Percent Difference from Average Month 0.304643261608154 <br>"
"GREEN LAKE",29.4333333333333,11,146,29.2,-0.8,-89.1293182373047,43.6364669799805,3011,89488,"wisconsin","GREEN LAKE <br> Stops this Month 146 Percent Difference from Average Month -0.00792751981879958 <br>"
"GREEN LAKE",29.4333333333333,12,51,10.2,-65.3,-89.1293182373047,43.6364669799805,3011,89488,"wisconsin","GREEN LAKE <br> Stops this Month 51 Percent Difference from Average Month -0.653454133635334 <br>"
"GREEN LAKE",29.4333333333333,1,21,4.2,-85.7,-89.2439041137695,43.6421928405762,3011,89489,"wisconsin","GREEN LAKE <br> Stops this Month 21 Percent Difference from Average Month -0.857304643261608 <br>"
"GREEN LAKE",29.4333333333333,2,86,17.2,-41.6,-89.2439041137695,43.6421928405762,3011,89489,"wisconsin","GREEN LAKE <br> Stops this Month 86 Percent Difference from Average Month -0.415628539071348 <br>"
"GREEN LAKE",29.4333333333333,3,65,13,-55.8,-89.2439041137695,43.6421928405762,3011,89489,"wisconsin","GREEN LAKE <br> Stops this Month 65 Percent Difference from Average Month -0.55832389580974 <br>"
"GREEN LAKE",29.4333333333333,4,183,36.6,24.3,-89.2439041137695,43.6421928405762,3011,89489,"wisconsin","GREEN LAKE <br> Stops this Month 183 Percent Difference from Average Month 0.243488108720272 <br>"
"GREEN LAKE",29.4333333333333,5,280,56,90.3,-89.2439041137695,43.6421928405762,3011,89489,"wisconsin","GREEN LAKE <br> Stops this Month 280 Percent Difference from Average Month 0.902604756511891 <br>"
"GREEN LAKE",29.4333333333333,6,151,30.2,2.6,-89.2439041137695,43.6421928405762,3011,89489,"wisconsin","GREEN LAKE <br> Stops this Month 151 Percent Difference from Average Month 0.0260475651189128 <br>"
"GREEN LAKE",29.4333333333333,7,196,39.2,33.2,-89.2439041137695,43.6421928405762,3011,89489,"wisconsin","GREEN LAKE <br> Stops this Month 196 Percent Difference from Average Month 0.331823329558324 <br>"
"GREEN LAKE",29.4333333333333,8,225,45,52.9,-89.2439041137695,43.6421928405762,3011,89489,"wisconsin","GREEN LAKE <br> Stops this Month 225 Percent Difference from Average Month 0.528878822197056 <br>"
"GREEN LAKE",29.4333333333333,9,170,34,15.5,-89.2439041137695,43.6421928405762,3011,89489,"wisconsin","GREEN LAKE <br> Stops this Month 170 Percent Difference from Average Month 0.15515288788222 <br>"
"GREEN LAKE",29.4333333333333,10,192,38.4,30.5,-89.2439041137695,43.6421928405762,3011,89489,"wisconsin","GREEN LAKE <br> Stops this Month 192 Percent Difference from Average Month 0.304643261608154 <br>"
"GREEN LAKE",29.4333333333333,11,146,29.2,-0.8,-89.2439041137695,43.6421928405762,3011,89489,"wisconsin","GREEN LAKE <br> Stops this Month 146 Percent Difference from Average Month -0.00792751981879958 <br>"
"GREEN LAKE",29.4333333333333,12,51,10.2,-65.3,-89.2439041137695,43.6421928405762,3011,89489,"wisconsin","GREEN LAKE <br> Stops this Month 51 Percent Difference from Average Month -0.653454133635334 <br>"
"GREEN LAKE",29.4333333333333,1,21,4.2,-85.7,-89.2381744384766,43.7567863464355,3011,89490,"wisconsin","GREEN LAKE <br> Stops this Month 21 Percent Difference from Average Month -0.857304643261608 <br>"
"GREEN LAKE",29.4333333333333,2,86,17.2,-41.6,-89.2381744384766,43.7567863464355,3011,89490,"wisconsin","GREEN LAKE <br> Stops this Month 86 Percent Difference from Average Month -0.415628539071348 <br>"
"GREEN LAKE",29.4333333333333,3,65,13,-55.8,-89.2381744384766,43.7567863464355,3011,89490,"wisconsin","GREEN LAKE <br> Stops this Month 65 Percent Difference from Average Month -0.55832389580974 <br>"
"GREEN LAKE",29.4333333333333,4,183,36.6,24.3,-89.2381744384766,43.7567863464355,3011,89490,"wisconsin","GREEN LAKE <br> Stops this Month 183 Percent Difference from Average Month 0.243488108720272 <br>"
"GREEN LAKE",29.4333333333333,5,280,56,90.3,-89.2381744384766,43.7567863464355,3011,89490,"wisconsin","GREEN LAKE <br> Stops this Month 280 Percent Difference from Average Month 0.902604756511891 <br>"
"GREEN LAKE",29.4333333333333,6,151,30.2,2.6,-89.2381744384766,43.7567863464355,3011,89490,"wisconsin","GREEN LAKE <br> Stops this Month 151 Percent Difference from Average Month 0.0260475651189128 <br>"
"GREEN LAKE",29.4333333333333,7,196,39.2,33.2,-89.2381744384766,43.7567863464355,3011,89490,"wisconsin","GREEN LAKE <br> Stops this Month 196 Percent Difference from Average Month 0.331823329558324 <br>"
"GREEN LAKE",29.4333333333333,8,225,45,52.9,-89.2381744384766,43.7567863464355,3011,89490,"wisconsin","GREEN LAKE <br> Stops this Month 225 Percent Difference from Average Month 0.528878822197056 <br>"
"GREEN LAKE",29.4333333333333,9,170,34,15.5,-89.2381744384766,43.7567863464355,3011,89490,"wisconsin","GREEN LAKE <br> Stops this Month 170 Percent Difference from Average Month 0.15515288788222 <br>"
"GREEN LAKE",29.4333333333333,10,192,38.4,30.5,-89.2381744384766,43.7567863464355,3011,89490,"wisconsin","GREEN LAKE <br> Stops this Month 192 Percent Difference from Average Month 0.304643261608154 <br>"
"GREEN LAKE",29.4333333333333,11,146,29.2,-0.8,-89.2381744384766,43.7567863464355,3011,89490,"wisconsin","GREEN LAKE <br> Stops this Month 146 Percent Difference from Average Month -0.00792751981879958 <br>"
"GREEN LAKE",29.4333333333333,12,51,10.2,-65.3,-89.2381744384766,43.7567863464355,3011,89490,"wisconsin","GREEN LAKE <br> Stops this Month 51 Percent Difference from Average Month -0.653454133635334 <br>"
"GREEN LAKE",29.4333333333333,1,21,4.2,-85.7,-89.1636962890625,43.7567863464355,3011,89491,"wisconsin","GREEN LAKE <br> Stops this Month 21 Percent Difference from Average Month -0.857304643261608 <br>"
"GREEN LAKE",29.4333333333333,2,86,17.2,-41.6,-89.1636962890625,43.7567863464355,3011,89491,"wisconsin","GREEN LAKE <br> Stops this Month 86 Percent Difference from Average Month -0.415628539071348 <br>"
"GREEN LAKE",29.4333333333333,3,65,13,-55.8,-89.1636962890625,43.7567863464355,3011,89491,"wisconsin","GREEN LAKE <br> Stops this Month 65 Percent Difference from Average Month -0.55832389580974 <br>"
"GREEN LAKE",29.4333333333333,4,183,36.6,24.3,-89.1636962890625,43.7567863464355,3011,89491,"wisconsin","GREEN LAKE <br> Stops this Month 183 Percent Difference from Average Month 0.243488108720272 <br>"
"GREEN LAKE",29.4333333333333,5,280,56,90.3,-89.1636962890625,43.7567863464355,3011,89491,"wisconsin","GREEN LAKE <br> Stops this Month 280 Percent Difference from Average Month 0.902604756511891 <br>"
"GREEN LAKE",29.4333333333333,6,151,30.2,2.6,-89.1636962890625,43.7567863464355,3011,89491,"wisconsin","GREEN LAKE <br> Stops this Month 151 Percent Difference from Average Month 0.0260475651189128 <br>"
"GREEN LAKE",29.4333333333333,7,196,39.2,33.2,-89.1636962890625,43.7567863464355,3011,89491,"wisconsin","GREEN LAKE <br> Stops this Month 196 Percent Difference from Average Month 0.331823329558324 <br>"
"GREEN LAKE",29.4333333333333,8,225,45,52.9,-89.1636962890625,43.7567863464355,3011,89491,"wisconsin","GREEN LAKE <br> Stops this Month 225 Percent Difference from Average Month 0.528878822197056 <br>"
"GREEN LAKE",29.4333333333333,9,170,34,15.5,-89.1636962890625,43.7567863464355,3011,89491,"wisconsin","GREEN LAKE <br> Stops this Month 170 Percent Difference from Average Month 0.15515288788222 <br>"
"GREEN LAKE",29.4333333333333,10,192,38.4,30.5,-89.1636962890625,43.7567863464355,3011,89491,"wisconsin","GREEN LAKE <br> Stops this Month 192 Percent Difference from Average Month 0.304643261608154 <br>"
"GREEN LAKE",29.4333333333333,11,146,29.2,-0.8,-89.1636962890625,43.7567863464355,3011,89491,"wisconsin","GREEN LAKE <br> Stops this Month 146 Percent Difference from Average Month -0.00792751981879958 <br>"
"GREEN LAKE",29.4333333333333,12,51,10.2,-65.3,-89.1636962890625,43.7567863464355,3011,89491,"wisconsin","GREEN LAKE <br> Stops this Month 51 Percent Difference from Average Month -0.653454133635334 <br>"
"GREEN LAKE",29.4333333333333,1,21,4.2,-85.7,-89.1694259643555,43.8198127746582,3011,89492,"wisconsin","GREEN LAKE <br> Stops this Month 21 Percent Difference from Average Month -0.857304643261608 <br>"
"GREEN LAKE",29.4333333333333,2,86,17.2,-41.6,-89.1694259643555,43.8198127746582,3011,89492,"wisconsin","GREEN LAKE <br> Stops this Month 86 Percent Difference from Average Month -0.415628539071348 <br>"
"GREEN LAKE",29.4333333333333,3,65,13,-55.8,-89.1694259643555,43.8198127746582,3011,89492,"wisconsin","GREEN LAKE <br> Stops this Month 65 Percent Difference from Average Month -0.55832389580974 <br>"
"GREEN LAKE",29.4333333333333,4,183,36.6,24.3,-89.1694259643555,43.8198127746582,3011,89492,"wisconsin","GREEN LAKE <br> Stops this Month 183 Percent Difference from Average Month 0.243488108720272 <br>"
"GREEN LAKE",29.4333333333333,5,280,56,90.3,-89.1694259643555,43.8198127746582,3011,89492,"wisconsin","GREEN LAKE <br> Stops this Month 280 Percent Difference from Average Month 0.902604756511891 <br>"
"GREEN LAKE",29.4333333333333,6,151,30.2,2.6,-89.1694259643555,43.8198127746582,3011,89492,"wisconsin","GREEN LAKE <br> Stops this Month 151 Percent Difference from Average Month 0.0260475651189128 <br>"
"GREEN LAKE",29.4333333333333,7,196,39.2,33.2,-89.1694259643555,43.8198127746582,3011,89492,"wisconsin","GREEN LAKE <br> Stops this Month 196 Percent Difference from Average Month 0.331823329558324 <br>"
"GREEN LAKE",29.4333333333333,8,225,45,52.9,-89.1694259643555,43.8198127746582,3011,89492,"wisconsin","GREEN LAKE <br> Stops this Month 225 Percent Difference from Average Month 0.528878822197056 <br>"
"GREEN LAKE",29.4333333333333,9,170,34,15.5,-89.1694259643555,43.8198127746582,3011,89492,"wisconsin","GREEN LAKE <br> Stops this Month 170 Percent Difference from Average Month 0.15515288788222 <br>"
"GREEN LAKE",29.4333333333333,10,192,38.4,30.5,-89.1694259643555,43.8198127746582,3011,89492,"wisconsin","GREEN LAKE <br> Stops this Month 192 Percent Difference from Average Month 0.304643261608154 <br>"
"GREEN LAKE",29.4333333333333,11,146,29.2,-0.8,-89.1694259643555,43.8198127746582,3011,89492,"wisconsin","GREEN LAKE <br> Stops this Month 146 Percent Difference from Average Month -0.00792751981879958 <br>"
"GREEN LAKE",29.4333333333333,12,51,10.2,-65.3,-89.1694259643555,43.8198127746582,3011,89492,"wisconsin","GREEN LAKE <br> Stops this Month 51 Percent Difference from Average Month -0.653454133635334 <br>"
"GREEN LAKE",29.4333333333333,1,21,4.2,-85.7,-89.1980667114258,43.8198127746582,3011,89493,"wisconsin","GREEN LAKE <br> Stops this Month 21 Percent Difference from Average Month -0.857304643261608 <br>"
"GREEN LAKE",29.4333333333333,2,86,17.2,-41.6,-89.1980667114258,43.8198127746582,3011,89493,"wisconsin","GREEN LAKE <br> Stops this Month 86 Percent Difference from Average Month -0.415628539071348 <br>"
"GREEN LAKE",29.4333333333333,3,65,13,-55.8,-89.1980667114258,43.8198127746582,3011,89493,"wisconsin","GREEN LAKE <br> Stops this Month 65 Percent Difference from Average Month -0.55832389580974 <br>"
"GREEN LAKE",29.4333333333333,4,183,36.6,24.3,-89.1980667114258,43.8198127746582,3011,89493,"wisconsin","GREEN LAKE <br> Stops this Month 183 Percent Difference from Average Month 0.243488108720272 <br>"
"GREEN LAKE",29.4333333333333,5,280,56,90.3,-89.1980667114258,43.8198127746582,3011,89493,"wisconsin","GREEN LAKE <br> Stops this Month 280 Percent Difference from Average Month 0.902604756511891 <br>"
"GREEN LAKE",29.4333333333333,6,151,30.2,2.6,-89.1980667114258,43.8198127746582,3011,89493,"wisconsin","GREEN LAKE <br> Stops this Month 151 Percent Difference from Average Month 0.0260475651189128 <br>"
"GREEN LAKE",29.4333333333333,7,196,39.2,33.2,-89.1980667114258,43.8198127746582,3011,89493,"wisconsin","GREEN LAKE <br> Stops this Month 196 Percent Difference from Average Month 0.331823329558324 <br>"
"GREEN LAKE",29.4333333333333,8,225,45,52.9,-89.1980667114258,43.8198127746582,3011,89493,"wisconsin","GREEN LAKE <br> Stops this Month 225 Percent Difference from Average Month 0.528878822197056 <br>"
"GREEN LAKE",29.4333333333333,9,170,34,15.5,-89.1980667114258,43.8198127746582,3011,89493,"wisconsin","GREEN LAKE <br> Stops this Month 170 Percent Difference from Average Month 0.15515288788222 <br>"
"GREEN LAKE",29.4333333333333,10,192,38.4,30.5,-89.1980667114258,43.8198127746582,3011,89493,"wisconsin","GREEN LAKE <br> Stops this Month 192 Percent Difference from Average Month 0.304643261608154 <br>"
"GREEN LAKE",29.4333333333333,11,146,29.2,-0.8,-89.1980667114258,43.8198127746582,3011,89493,"wisconsin","GREEN LAKE <br> Stops this Month 146 Percent Difference from Average Month -0.00792751981879958 <br>"
"GREEN LAKE",29.4333333333333,12,51,10.2,-65.3,-89.1980667114258,43.8198127746582,3011,89493,"wisconsin","GREEN LAKE <br> Stops this Month 51 Percent Difference from Average Month -0.653454133635334 <br>"
"GREEN LAKE",29.4333333333333,1,21,4.2,-85.7,-89.1923370361328,43.8942947387695,3011,89494,"wisconsin","GREEN LAKE <br> Stops this Month 21 Percent Difference from Average Month -0.857304643261608 <br>"
"GREEN LAKE",29.4333333333333,2,86,17.2,-41.6,-89.1923370361328,43.8942947387695,3011,89494,"wisconsin","GREEN LAKE <br> Stops this Month 86 Percent Difference from Average Month -0.415628539071348 <br>"
"GREEN LAKE",29.4333333333333,3,65,13,-55.8,-89.1923370361328,43.8942947387695,3011,89494,"wisconsin","GREEN LAKE <br> Stops this Month 65 Percent Difference from Average Month -0.55832389580974 <br>"
"GREEN LAKE",29.4333333333333,4,183,36.6,24.3,-89.1923370361328,43.8942947387695,3011,89494,"wisconsin","GREEN LAKE <br> Stops this Month 183 Percent Difference from Average Month 0.243488108720272 <br>"
"GREEN LAKE",29.4333333333333,5,280,56,90.3,-89.1923370361328,43.8942947387695,3011,89494,"wisconsin","GREEN LAKE <br> Stops this Month 280 Percent Difference from Average Month 0.902604756511891 <br>"
"GREEN LAKE",29.4333333333333,6,151,30.2,2.6,-89.1923370361328,43.8942947387695,3011,89494,"wisconsin","GREEN LAKE <br> Stops this Month 151 Percent Difference from Average Month 0.0260475651189128 <br>"
"GREEN LAKE",29.4333333333333,7,196,39.2,33.2,-89.1923370361328,43.8942947387695,3011,89494,"wisconsin","GREEN LAKE <br> Stops this Month 196 Percent Difference from Average Month 0.331823329558324 <br>"
"GREEN LAKE",29.4333333333333,8,225,45,52.9,-89.1923370361328,43.8942947387695,3011,89494,"wisconsin","GREEN LAKE <br> Stops this Month 225 Percent Difference from Average Month 0.528878822197056 <br>"
"GREEN LAKE",29.4333333333333,9,170,34,15.5,-89.1923370361328,43.8942947387695,3011,89494,"wisconsin","GREEN LAKE <br> Stops this Month 170 Percent Difference from Average Month 0.15515288788222 <br>"
"GREEN LAKE",29.4333333333333,10,192,38.4,30.5,-89.1923370361328,43.8942947387695,3011,89494,"wisconsin","GREEN LAKE <br> Stops this Month 192 Percent Difference from Average Month 0.304643261608154 <br>"
"GREEN LAKE",29.4333333333333,11,146,29.2,-0.8,-89.1923370361328,43.8942947387695,3011,89494,"wisconsin","GREEN LAKE <br> Stops this Month 146 Percent Difference from Average Month -0.00792751981879958 <br>"
"GREEN LAKE",29.4333333333333,12,51,10.2,-65.3,-89.1923370361328,43.8942947387695,3011,89494,"wisconsin","GREEN LAKE <br> Stops this Month 51 Percent Difference from Average Month -0.653454133635334 <br>"
"GREEN LAKE",29.4333333333333,1,21,4.2,-85.7,-89.1694259643555,43.8942947387695,3011,89495,"wisconsin","GREEN LAKE <br> Stops this Month 21 Percent Difference from Average Month -0.857304643261608 <br>"
"GREEN LAKE",29.4333333333333,2,86,17.2,-41.6,-89.1694259643555,43.8942947387695,3011,89495,"wisconsin","GREEN LAKE <br> Stops this Month 86 Percent Difference from Average Month -0.415628539071348 <br>"
"GREEN LAKE",29.4333333333333,3,65,13,-55.8,-89.1694259643555,43.8942947387695,3011,89495,"wisconsin","GREEN LAKE <br> Stops this Month 65 Percent Difference from Average Month -0.55832389580974 <br>"
"GREEN LAKE",29.4333333333333,4,183,36.6,24.3,-89.1694259643555,43.8942947387695,3011,89495,"wisconsin","GREEN LAKE <br> Stops this Month 183 Percent Difference from Average Month 0.243488108720272 <br>"
"GREEN LAKE",29.4333333333333,5,280,56,90.3,-89.1694259643555,43.8942947387695,3011,89495,"wisconsin","GREEN LAKE <br> Stops this Month 280 Percent Difference from Average Month 0.902604756511891 <br>"
"GREEN LAKE",29.4333333333333,6,151,30.2,2.6,-89.1694259643555,43.8942947387695,3011,89495,"wisconsin","GREEN LAKE <br> Stops this Month 151 Percent Difference from Average Month 0.0260475651189128 <br>"
"GREEN LAKE",29.4333333333333,7,196,39.2,33.2,-89.1694259643555,43.8942947387695,3011,89495,"wisconsin","GREEN LAKE <br> Stops this Month 196 Percent Difference from Average Month 0.331823329558324 <br>"
"GREEN LAKE",29.4333333333333,8,225,45,52.9,-89.1694259643555,43.8942947387695,3011,89495,"wisconsin","GREEN LAKE <br> Stops this Month 225 Percent Difference from Average Month 0.528878822197056 <br>"
"GREEN LAKE",29.4333333333333,9,170,34,15.5,-89.1694259643555,43.8942947387695,3011,89495,"wisconsin","GREEN LAKE <br> Stops this Month 170 Percent Difference from Average Month 0.15515288788222 <br>"
"GREEN LAKE",29.4333333333333,10,192,38.4,30.5,-89.1694259643555,43.8942947387695,3011,89495,"wisconsin","GREEN LAKE <br> Stops this Month 192 Percent Difference from Average Month 0.304643261608154 <br>"
"GREEN LAKE",29.4333333333333,11,146,29.2,-0.8,-89.1694259643555,43.8942947387695,3011,89495,"wisconsin","GREEN LAKE <br> Stops this Month 146 Percent Difference from Average Month -0.00792751981879958 <br>"
"GREEN LAKE",29.4333333333333,12,51,10.2,-65.3,-89.1694259643555,43.8942947387695,3011,89495,"wisconsin","GREEN LAKE <br> Stops this Month 51 Percent Difference from Average Month -0.653454133635334 <br>"
"GREEN LAKE",29.4333333333333,1,21,4.2,-85.7,-89.1694259643555,43.985969543457,3011,89496,"wisconsin","GREEN LAKE <br> Stops this Month 21 Percent Difference from Average Month -0.857304643261608 <br>"
"GREEN LAKE",29.4333333333333,2,86,17.2,-41.6,-89.1694259643555,43.985969543457,3011,89496,"wisconsin","GREEN LAKE <br> Stops this Month 86 Percent Difference from Average Month -0.415628539071348 <br>"
"GREEN LAKE",29.4333333333333,3,65,13,-55.8,-89.1694259643555,43.985969543457,3011,89496,"wisconsin","GREEN LAKE <br> Stops this Month 65 Percent Difference from Average Month -0.55832389580974 <br>"
"GREEN LAKE",29.4333333333333,4,183,36.6,24.3,-89.1694259643555,43.985969543457,3011,89496,"wisconsin","GREEN LAKE <br> Stops this Month 183 Percent Difference from Average Month 0.243488108720272 <br>"
"GREEN LAKE",29.4333333333333,5,280,56,90.3,-89.1694259643555,43.985969543457,3011,89496,"wisconsin","GREEN LAKE <br> Stops this Month 280 Percent Difference from Average Month 0.902604756511891 <br>"
"GREEN LAKE",29.4333333333333,6,151,30.2,2.6,-89.1694259643555,43.985969543457,3011,89496,"wisconsin","GREEN LAKE <br> Stops this Month 151 Percent Difference from Average Month 0.0260475651189128 <br>"
"GREEN LAKE",29.4333333333333,7,196,39.2,33.2,-89.1694259643555,43.985969543457,3011,89496,"wisconsin","GREEN LAKE <br> Stops this Month 196 Percent Difference from Average Month 0.331823329558324 <br>"
"GREEN LAKE",29.4333333333333,8,225,45,52.9,-89.1694259643555,43.985969543457,3011,89496,"wisconsin","GREEN LAKE <br> Stops this Month 225 Percent Difference from Average Month 0.528878822197056 <br>"
"GREEN LAKE",29.4333333333333,9,170,34,15.5,-89.1694259643555,43.985969543457,3011,89496,"wisconsin","GREEN LAKE <br> Stops this Month 170 Percent Difference from Average Month 0.15515288788222 <br>"
"GREEN LAKE",29.4333333333333,10,192,38.4,30.5,-89.1694259643555,43.985969543457,3011,89496,"wisconsin","GREEN LAKE <br> Stops this Month 192 Percent Difference from Average Month 0.304643261608154 <br>"
"GREEN LAKE",29.4333333333333,11,146,29.2,-0.8,-89.1694259643555,43.985969543457,3011,89496,"wisconsin","GREEN LAKE <br> Stops this Month 146 Percent Difference from Average Month -0.00792751981879958 <br>"
"GREEN LAKE",29.4333333333333,12,51,10.2,-65.3,-89.1694259643555,43.985969543457,3011,89496,"wisconsin","GREEN LAKE <br> Stops this Month 51 Percent Difference from Average Month -0.653454133635334 <br>"
"GREEN LAKE",29.4333333333333,1,21,4.2,-85.7,-88.8772125244141,43.9745101928711,3011,89497,"wisconsin","GREEN LAKE <br> Stops this Month 21 Percent Difference from Average Month -0.857304643261608 <br>"
"GREEN LAKE",29.4333333333333,2,86,17.2,-41.6,-88.8772125244141,43.9745101928711,3011,89497,"wisconsin","GREEN LAKE <br> Stops this Month 86 Percent Difference from Average Month -0.415628539071348 <br>"
"GREEN LAKE",29.4333333333333,3,65,13,-55.8,-88.8772125244141,43.9745101928711,3011,89497,"wisconsin","GREEN LAKE <br> Stops this Month 65 Percent Difference from Average Month -0.55832389580974 <br>"
"GREEN LAKE",29.4333333333333,4,183,36.6,24.3,-88.8772125244141,43.9745101928711,3011,89497,"wisconsin","GREEN LAKE <br> Stops this Month 183 Percent Difference from Average Month 0.243488108720272 <br>"
"GREEN LAKE",29.4333333333333,5,280,56,90.3,-88.8772125244141,43.9745101928711,3011,89497,"wisconsin","GREEN LAKE <br> Stops this Month 280 Percent Difference from Average Month 0.902604756511891 <br>"
"GREEN LAKE",29.4333333333333,6,151,30.2,2.6,-88.8772125244141,43.9745101928711,3011,89497,"wisconsin","GREEN LAKE <br> Stops this Month 151 Percent Difference from Average Month 0.0260475651189128 <br>"
"GREEN LAKE",29.4333333333333,7,196,39.2,33.2,-88.8772125244141,43.9745101928711,3011,89497,"wisconsin","GREEN LAKE <br> Stops this Month 196 Percent Difference from Average Month 0.331823329558324 <br>"
"GREEN LAKE",29.4333333333333,8,225,45,52.9,-88.8772125244141,43.9745101928711,3011,89497,"wisconsin","GREEN LAKE <br> Stops this Month 225 Percent Difference from Average Month 0.528878822197056 <br>"
"GREEN LAKE",29.4333333333333,9,170,34,15.5,-88.8772125244141,43.9745101928711,3011,89497,"wisconsin","GREEN LAKE <br> Stops this Month 170 Percent Difference from Average Month 0.15515288788222 <br>"
"GREEN LAKE",29.4333333333333,10,192,38.4,30.5,-88.8772125244141,43.9745101928711,3011,89497,"wisconsin","GREEN LAKE <br> Stops this Month 192 Percent Difference from Average Month 0.304643261608154 <br>"
"GREEN LAKE",29.4333333333333,11,146,29.2,-0.8,-88.8772125244141,43.9745101928711,3011,89497,"wisconsin","GREEN LAKE <br> Stops this Month 146 Percent Difference from Average Month -0.00792751981879958 <br>"
"GREEN LAKE",29.4333333333333,12,51,10.2,-65.3,-88.8772125244141,43.9745101928711,3011,89497,"wisconsin","GREEN LAKE <br> Stops this Month 51 Percent Difference from Average Month -0.653454133635334 <br>"
"GREEN LAKE",29.4333333333333,1,21,4.2,-85.7,-88.882942199707,43.9000282287598,3011,89498,"wisconsin","GREEN LAKE <br> Stops this Month 21 Percent Difference from Average Month -0.857304643261608 <br>"
"GREEN LAKE",29.4333333333333,2,86,17.2,-41.6,-88.882942199707,43.9000282287598,3011,89498,"wisconsin","GREEN LAKE <br> Stops this Month 86 Percent Difference from Average Month -0.415628539071348 <br>"
"GREEN LAKE",29.4333333333333,3,65,13,-55.8,-88.882942199707,43.9000282287598,3011,89498,"wisconsin","GREEN LAKE <br> Stops this Month 65 Percent Difference from Average Month -0.55832389580974 <br>"
"GREEN LAKE",29.4333333333333,4,183,36.6,24.3,-88.882942199707,43.9000282287598,3011,89498,"wisconsin","GREEN LAKE <br> Stops this Month 183 Percent Difference from Average Month 0.243488108720272 <br>"
"GREEN LAKE",29.4333333333333,5,280,56,90.3,-88.882942199707,43.9000282287598,3011,89498,"wisconsin","GREEN LAKE <br> Stops this Month 280 Percent Difference from Average Month 0.902604756511891 <br>"
"GREEN LAKE",29.4333333333333,6,151,30.2,2.6,-88.882942199707,43.9000282287598,3011,89498,"wisconsin","GREEN LAKE <br> Stops this Month 151 Percent Difference from Average Month 0.0260475651189128 <br>"
"GREEN LAKE",29.4333333333333,7,196,39.2,33.2,-88.882942199707,43.9000282287598,3011,89498,"wisconsin","GREEN LAKE <br> Stops this Month 196 Percent Difference from Average Month 0.331823329558324 <br>"
"GREEN LAKE",29.4333333333333,8,225,45,52.9,-88.882942199707,43.9000282287598,3011,89498,"wisconsin","GREEN LAKE <br> Stops this Month 225 Percent Difference from Average Month 0.528878822197056 <br>"
"GREEN LAKE",29.4333333333333,9,170,34,15.5,-88.882942199707,43.9000282287598,3011,89498,"wisconsin","GREEN LAKE <br> Stops this Month 170 Percent Difference from Average Month 0.15515288788222 <br>"
